Day Of Week,Start Time,End Time,Available,Time Zone,Resource Uri
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
7,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
1,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
2,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
3,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
4,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
5,11:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
6,12:00:00,18:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/de090d6b-42ce-4121-8e0a-f12754a1cedd
7,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
1,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
2,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
3,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
4,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
5,11:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
6,12:00:00,18:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
7,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
1,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
2,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
3,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
4,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
5,11:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
6,12:00:00,18:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/8866915d-8c5a-4437-92d5-fcda31509f38
7,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
1,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
2,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
3,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
4,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
5,11:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
6,12:00:00,18:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
7,12:00:00,19:00:00,true,America/Chicago,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/50d18d5d-5942-4ac1-8572-b46e35cfef63/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
