number,nextgen_id,time_zone,sunday_start_time,sunday_end_time,monday_start_time,monday_end_time,tuesday_start_time,tuesday_end_time,wednesday_start_time,wednesday_end_time,thursday_start_time,thursday_end_time,friday_start_time,friday_end_time,saturday_start_time,saturday_end_time
0009,d41ae953-5ba6-40f8-92dc-0779e31d36f8,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0012,87d65744-721b-49a2-bb5f-b946ab890515,America/Los_Angeles,11:00,20:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:00
0013,5d0daa6f-ee81-4c29-8437-2c5aa2fcf446,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0014,b3620c87-2c73-4df9-a480-2a6ac147d98d,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0015,29b578fd-38a1-4b7f-9019-60099c74e0ee,America/Chicago,12:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0016,fd371d28-e0b1-405f-9fc7-c5c740e5eb96,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0017,1b0ffb2a-cdd8-4f44-a399-39dc31c83174,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0018,2c042b16-bb5e-4ad6-9b2c-1f3e889b4917,America/New_York,11:00,20:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0019,2efaca8e-f681-47d2-96c3-751a8350672c,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0020,c8f3d351-ed72-4b07-9998-efa4a51cfd26,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0021,8e76200b-6320-4561-926a-c62b1dc7cd10,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0022,988baecb-e3c1-41b5-a875-8836e437781b,America/Phoenix,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0023,105074ea-15da-4a4b-a2a5-86d7c569ab6d,America/Los_Angeles,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0024,ea8896aa-0c17-48c8-a617-7a997a2aa953,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0025,fea9a241-d55f-4c04-a501-bee96744652b,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,20:00
0026,8697f8ef-91ad-4461-8abd-2e432b738840,America/Chicago,12:30,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0027,972a941e-fdf6-4e17-a878-c9e037b0ad3e,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0028,8a7f99e1-76e3-443c-9fa5-3cb82c2c593b,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0030,eafbd6c5-a363-4416-b3a3-66c6c70dae13,America/New_York,11:00,20:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0031,7f0c4c76-e4bf-41e1-9c6b-e0a74ae65cf3,America/Los_Angeles,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0032,646f8ff2-3188-4725-be94-38c8ec3b1a05,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0033,7fc94924-76ed-43cc-9acf-5fcb216b7bfe,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0035,61cb8c26-fc79-4d2b-859a-8fcddcdd0c55,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0037,156401d3-0a27-437b-bba0-943302a5a2be,America/Chicago,11:00,20:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00
0041,ade71eb5-e937-483a-9a8b-23e89d1a63d9,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0042,7362a497-188e-42eb-9145-ee600cc8b933,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0043,a9e4256e-17aa-4425-a522-ee2e3df20f7b,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0045,2418389e-4521-47be-91a8-9e37f465a79b,America/Chicago,10:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0046,495552ce-2000-422f-ba72-fcf51ec47731,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0048,892465de-dbd3-48b9-8866-baf617f94634,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0049,f463dc1e-c32e-418c-940a-9f20b7a9feef,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0050,469958d2-7dd0-4051-b047-e9b66e38dcac,America/New_York,,,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0052,6e01519c-7e4c-46f5-af1d-aaf2e16c8436,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0053,286c4464-f2ff-446c-a79b-c0fc1b06fc91,America/New_York,12:30,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0054,34201491-6c0d-4eca-b6ea-75496ea2d75d,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0055,799608ff-25e7-4a75-a1e4-f4977b553654,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0059,7a2038b6-6366-4c1e-b10e-47eec1de7577,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0060,d32a3984-3f50-4704-94c6-f73d6b2d3db9,America/Indiana/Indianapolis,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0061,2872840f-b5f9-4118-b037-21f30919c8b2,America/New_York,11:00,19:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0062,5217e35d-de86-4246-83aa-bb8d343ad5b2,America/Denver,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0064,c27529f8-42dc-4238-b456-4bee1f685962,America/Boise,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0065,4dcdaee4-2a98-4eb9-88a7-146677fe39d5,America/New_York,11:00,21:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0068,cf4343f8-8e82-4905-8a87-bb5a28b37a56,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0069,a14fd79d-4779-46d1-8f21-a8dd07cb9895,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0072,9e63d144-56f0-4d1b-aa73-c24a12b924ca,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0073,084c6790-c966-444b-99b5-69dd0e0fc521,America/New_York,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0074,a80ef00a-61a5-4f56-89de-a1aa23992257,America/New_York,,,10:00,22:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0075,8e04d820-91f3-4fb1-aab2-672a947645f5,America/New_York,11:00,20:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0076,a56cfd49-6594-44d6-8297-c53d24782d24,America/New_York,12:00,20:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0077,d14853dc-60d6-4bc8-9075-5532674b3065,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0078,ba228c82-bd31-4715-8fa9-e0be18a8398b,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0079,2949d086-bf98-4cf4-b956-7d96cb3ffe5d,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0080,e9a7affb-c411-44ec-879c-24531679eee9,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0081,649d65ce-8eaa-40da-a654-1b898dd316c9,America/Indiana/Indianapolis,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0082,fdfb169b-6dfd-47a3-9698-3c89053e3f7b,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0083,6cfafd02-1b15-42ac-aadd-939aed8ac62f,America/Denver,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0085,a78e98e3-365c-45e8-9e4a-f2f3269c8a1c,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0087,3f455504-51ff-45bb-8daa-838086331477,America/Chicago,12:30,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0091,fe1798b4-1d4f-4bad-abdb-d85574e7846e,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0092,b8f1aeed-0311-4903-9609-cd802e115067,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0093,10382178-727d-4b74-9d8e-11a06d62252b,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0094,2ca5db10-7187-4199-b50a-f1222884b66e,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0095,e54926fc-1c9e-43e4-9974-257a55436937,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0096,5d1a95f2-8842-42a1-8da0-d89c96ff5ced,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0098,8137a8a7-636f-4ebc-b73b-4f9e3f9ab83a,America/Phoenix,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0099,9d2b4c9b-4392-4b50-9171-f227b903eeaf,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00
0100,fd100dc7-9aec-4849-a66c-58ff31cdf55b,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0102,3858eadb-a979-4118-b832-86d1dbea130f,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0103,5405c825-db54-4f0a-839e-57895562dbb4,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0104,63035d5f-0e7d-4715-8a69-17b2f9eabf9e,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0106,093159cf-a608-4a61-b423-9f1b7b874f07,America/Chicago,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0107,b4b5f84c-4f3c-496e-8d91-f92c31fd77c8,America/New_York,11:00,21:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0108,a7a49cda-f03f-401b-a227-fa65498df23c,America/Chicago,12:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0109,80cc741d-2129-45e6-96e0-1adf9de6b94a,America/Detroit,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0111,0b4bd338-efa5-40a1-b4df-626113ed8f3c,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00
0112,6c693b31-73b9-4d9b-b6cc-f6849f70a20b,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0114,f98e3603-5038-41b4-8b03-8ce9cea1b53c,America/Kentucky/Louisville,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0115,e172ef0e-81dd-4593-a998-cbfd2a3a42b7,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0117,a96bac58-dd7f-4519-bea5-3c14005660e5,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0119,40bc5c24-92e5-4311-a8c6-21865f9e0eca,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0120,70b47020-165c-4def-b0a3-58d5c45260b2,America/Los_Angeles,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0121,9d8ba307-89c1-4bd7-a121-ddc384cd1ede,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0124,07e035fb-e06c-4051-a640-30ec924a7434,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0125,26ed4784-8a81-4c77-97d8-44e98efe8100,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0130,3664df9e-97da-4b09-86f4-80f7ea8af58d,America/Denver,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0133,45b9cec0-a2ae-44f7-8901-5e4714b9b166,America/Los_Angeles,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
0136,d8c6eb0b-3079-483c-97b6-65ad1a678669,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0138,6354e2b4-a316-436c-b107-2c7409cc57c4,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0139,e520addc-96bd-4b2a-874c-b0f7c8e97f69,America/Los_Angeles,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0140,6d1764f3-2344-45dc-9ba5-ba27d100fa9b,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0141,6f4c17b2-b481-48e6-a3dd-1155725c52be,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0142,a74ec5aa-78c8-4c01-a7a9-4c4ea94426de,America/Indiana/Indianapolis,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0146,beea4799-c9a1-4c20-a65d-9615f4e8d6ba,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0147,2a6a6484-34e6-4cb3-b3bb-8f685bbd9619,America/Detroit,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0149,c6b26888-c66d-4bb3-92c8-854d51028886,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0152,3fb1ff05-8b93-4985-80fe-a808140f8c17,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0153,97259108-7b76-4a32-9639-5df179f54601,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0154,ece786a1-a94a-4bc3-8bba-866a9c7e7d50,America/Los_Angeles,11:00,19:00,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30
0156,00ccca2d-e3fa-4bd8-ba96-ff80d8e5c2a0,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,20:00
0158,9828663d-f4b5-450a-9e6b-9810d7593b12,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0159,fbaef3c8-cdb2-451e-b27a-220b97b9354f,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0160,325df598-d1b9-494f-9204-f228d997fa19,America/New_York,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0162,95578d58-d8d8-4a0b-927d-0927593ce559,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0164,ea658703-a5c7-4d7a-9b55-2e4f4cd13f2c,America/Chicago,12:30,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0165,9c8d1e9a-efbf-49d6-afc7-cf40ec8ca20a,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0166,bb2dee64-7bfc-41a6-8d4b-e18d00cbd16f,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0167,c5a8ed7a-374b-4768-b06a-a4881003d122,America/Detroit,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0169,7009feee-7c79-406d-b2c5-7530f5105fcc,America/Chicago,12:30,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0170,b1bb717f-4c2e-42e4-98d0-cb63b01b5cb2,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0171,b46a6c28-6254-467e-bfa2-c4f4386dc733,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0173,3de8b7cf-f47e-46ae-aad2-b64a6eee7cc7,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0174,5ed1268a-d152-4463-84fe-6a9089117045,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0175,3909761c-32a0-45c7-90eb-36ff970b43d1,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0176,8fbddc37-398f-4fc9-ba50-d9c3cc111f2a,America/Los_Angeles,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00
0177,88471521-7ce8-477d-a84e-fa6eb1804372,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0178,7db44634-2a25-428f-acd5-46e7a11fa649,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0179,01618306-5df9-4e9b-8203-32ceb6fd77e7,America/Detroit,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0180,472a7190-537d-4561-bca4-af1b06bdec6e,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0182,b4ce29a2-a16a-4f11-8f57-78fb54940755,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0183,64acbf3c-ff2e-4a46-8eeb-36548675d0b9,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0184,bd18d6d6-c1ad-4749-b904-afea4667dfc0,America/New_York,11:00,21:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0185,79e7a32b-4326-4ba6-a723-6245fc0b7b94,America/Chicago,12:00,17:30,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0186,98da9534-b8df-40c2-bc7f-38996b37d200,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0188,8f50e7f3-cbaf-449d-a415-ae6acd935afd,America/Detroit,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0189,6903b09e-95c7-431a-81e0-65f1e68dc47c,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0190,b36d1fe3-b6ba-4850-98b2-28016b65fa95,America/Chicago,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0195,f00400ac-5493-430a-b971-7d5d02a09971,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0196,73458848-e5e3-4995-a015-022192c90b15,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0197,96c84c6a-b4ca-446c-bbd1-40635ec39ce3,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0198,082ff777-8861-471b-bce7-5649dced37d8,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0199,c2e1468b-547b-4f15-8850-1ec42e8cff74,America/Detroit,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0200,024a90ea-2b4b-4cf8-a197-a0c7d83aa30a,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0201,9f7f72ba-ea0b-4a4b-9e56-eb84f8d1c41d,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0202,ae6048da-41fc-49a1-b908-2e078dc036ba,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0203,b5d02d2a-14a0-48b1-87ef-74158f019272,America/New_York,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0204,d5a77f69-8495-45fc-abe2-214f9c35b5d9,America/New_York,11:00,20:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
0205,cfbadd51-fdc8-44e1-bcf5-c69c30c07ccc,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0206,55a6fed4-8b77-4fff-8489-a77eb18aeab6,America/Denver,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0208,531c2e80-111c-4646-b84d-7c6bee0c27c1,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0209,0e205fe9-8f82-4770-816c-84c0571d48bc,America/Phoenix,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0210,2d2b7a63-030d-4254-b2f3-f4ec27454056,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,21:00
0211,623882e1-d12f-4441-9e51-d8f87116e246,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0212,5806e854-ef1e-475a-8a77-a966d145171d,America/Chicago,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0213,9e5da597-3b74-4ce6-bbce-a9b06938b7d1,America/Detroit,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0214,40f2f498-5ed4-4919-9211-10d5f97a390f,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0216,fedbaa43-2922-483c-a902-646820d98640,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
0217,775097c5-f26b-412b-aba8-595b36e54eb0,America/New_York,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,19:00
0218,c8611379-826d-4b46-b178-545619b4dbeb,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00
0219,8e0514a5-e4a1-4d2d-85d1-75d778db7bb2,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
